order_id,order_date,product,state,city,pin_code,quantity,price,platform,latitude,longitude
ORD001337,2026-06-01,Shampoo,Karnataka,Bengaluru,560001,5,199,Blinkit,12.974204422633337,77.58921158143808
ORD001338,2026-01-16,Protein Bar,Gujarat,Ahmedabad,380001,5,49,Zepto,23.012414453159238,72.55177374308327
ORD001339,2026-03-31,Snacks,Gujarat,Ahmedabad,380001,5,49,Swiggy Instamart,23.025996500473,72.55575197228637
ORD001340,2026-04-08,Protein Bar,Gujarat,Ahmedabad,380001,4,199,Blinkit,23.023453441994413,72.56876551783917
ORD001341,2026-03-31,Protein Bar,Gujarat,Surat,395003,2,129,Zepto,21.176991427754384,72.82807954500511
ORD001342,2026-06-01,Protein Bar,Maharashtra,Nashik,422001,1,149,Zepto,20.00260552213653,73.78701870704289
ORD001343,2026-02-13,Protein Bar,Gujarat,Ahmedabad,380001,5,199,Zepto,23.025850580290843,72.57456155957182
ORD001344,2026-06-18,Shampoo,Karnataka,Bengaluru,560001,5,249,Blinkit,12.976292675898085,77.57924427876793
ORD001345,2026-06-28,Shampoo,Maharashtra,Mumbai,400001,5,49,Blinkit,19.08356788679987,72.88382468794013
ORD001346,2026-05-27,Shampoo,Gujarat,Surat,395003,3,79,Blinkit,21.160033168714236,72.82865919526327
ORD001347,2026-06-26,Snacks,Maharashtra,Mumbai,400050,2,199,Blinkit,19.059206927123725,72.82815503215598
ORD001348,2026-06-20,Face Wash,Delhi,New Delhi,110001,2,149,Blinkit,28.617238599665686,77.22331366781832
ORD001349,2026-02-21,Shampoo,Gujarat,Surat,395003,1,129,Blinkit,21.18101766727673,72.81797780806569
ORD001350,2026-01-13,Face Wash,Maharashtra,Nashik,422001,5,249,Zepto,20.01212069990306,73.79298933319537
ORD001351,2026-01-24,Snacks,Telangana,Hyderabad,500001,5,79,Swiggy Instamart,17.388868085206894,78.49760980425187
ORD001352,2026-03-11,Protein Bar,Gujarat,Ahmedabad,380001,5,299,Blinkit,23.04262270445701,72.58163709546106
ORD001353,2026-03-30,Protein Bar,Maharashtra,Pune,411001,3,149,Blinkit,18.522893085956415,73.86715088474085
ORD001354,2026-03-22,Energy Drink,Delhi,New Delhi,110001,4,249,Blinkit,28.61534887833097,77.20923903043285
ORD001355,2026-05-12,Shampoo,Telangana,Hyderabad,500001,5,99,Zepto,17.381485857642865,78.50233413358832
ORD001356,2026-02-17,Coffee,Delhi,New Delhi,110001,4,129,Swiggy Instamart,28.60571571334058,77.22432367724679
ORD001357,2026-03-10,Snacks,Karnataka,Bengaluru,560001,5,249,Swiggy Instamart,12.976598641237404,77.58060693825198
ORD001358,2026-05-14,Energy Drink,Maharashtra,Mumbai,400001,3,299,Zepto,19.079676492929913,72.85669973492348
ORD001359,2026-02-08,Snacks,Maharashtra,Pune,411001,3,249,Blinkit,18.526655080168307,73.8655523148299
ORD001360,2026-01-17,Snacks,Gujarat,Ahmedabad,380001,2,249,Blinkit,23.01657644044348,72.57263547695955
ORD001361,2026-06-15,Energy Drink,Maharashtra,Nashik,422001,3,129,Blinkit,20.025441574337503,73.77464253295739
ORD001362,2026-01-30,Energy Drink,Maharashtra,Pune,411001,2,49,Zepto,18.509810924129432,73.87151663402463
ORD001363,2026-04-29,Shampoo,Maharashtra,Nashik,422001,5,249,Blinkit,20.02552587190531,73.77973695671848
ORD001364,2026-02-21,Energy Drink,Maharashtra,Mumbai,400001,3,99,Zepto,19.086114630354086,72.89111475915531
ORD001365,2026-03-13,Snacks,Maharashtra,Nashik,422001,5,99,Swiggy Instamart,19.998475157674616,73.77484694164633
ORD001366,2026-05-05,Protein Bar,Maharashtra,Mumbai,400001,1,79,Blinkit,19.08830874513155,72.8945501427871
ORD001367,2026-03-18,Protein Bar,Telangana,Hyderabad,500001,4,199,Swiggy Instamart,17.390628808601747,78.47790185646498
ORD001368,2026-04-12,Snacks,Maharashtra,Mumbai,400050,2,129,Zepto,19.079470611116996,72.82419029102188
ORD001369,2026-05-09,Protein Bar,Telangana,Hyderabad,500001,5,149,Blinkit,17.381648622188287,78.49012337834489
ORD001370,2026-03-02,Coffee,Maharashtra,Mumbai,400050,1,199,Blinkit,19.075141604207147,72.83803975976552
ORD001371,2026-04-10,Snacks,Telangana,Hyderabad,500001,2,249,Zepto,17.38914865500362,78.49133288530118
ORD001372,2026-01-28,Energy Drink,Maharashtra,Thane,400601,2,149,Blinkit,19.218735146686434,72.98368139514518
ORD001373,2026-03-07,Coffee,Gujarat,Surat,395003,1,299,Swiggy Instamart,21.14490439922306,72.8281339254093
ORD001374,2026-06-29,Protein Bar,Gujarat,Ahmedabad,380001,3,249,Blinkit,23.02491321934917,72.5598898591638
ORD001375,2026-03-13,Energy Drink,Maharashtra,Pune,411001,3,299,Swiggy Instamart,18.524263233178115,73.85465528779014
ORD001376,2026-03-20,Protein Bar,Gujarat,Ahmedabad,380001,5,49,Swiggy Instamart,23.040054756983157,72.58713019725215
ORD001377,2026-06-26,Snacks,Maharashtra,Mumbai,400001,2,149,Swiggy Instamart,19.07134194430882,72.87619162288433
ORD001378,2026-03-21,Snacks,Gujarat,Surat,395003,3,79,Swiggy Instamart,21.16946052434392,72.82658340523841
ORD001379,2026-04-24,Shampoo,Maharashtra,Pune,411001,1,249,Blinkit,18.52235024984028,73.84911717931112
ORD001380,2026-01-24,Energy Drink,Maharashtra,Nashik,422001,3,129,Zepto,19.994593846650623,73.78592711223901
ORD001381,2026-06-11,Face Wash,Karnataka,Bengaluru,560001,4,49,Blinkit,12.977895295842218,77.5865568424034
ORD001382,2026-05-06,Shampoo,Maharashtra,Mumbai,400050,4,199,Swiggy Instamart,19.068553554307627,72.82318422270835
ORD001383,2026-01-26,Energy Drink,Gujarat,Surat,395003,3,79,Blinkit,21.17273165238038,72.83930344012613
ORD001384,2026-06-04,Snacks,Gujarat,Surat,395003,5,199,Blinkit,21.169863874352963,72.83564740912142
ORD001385,2026-01-14,Snacks,Maharashtra,Mumbai,400001,2,299,Swiggy Instamart,19.070835703561126,72.87573533416573
ORD001386,2026-01-01,Shampoo,Maharashtra,Thane,400601,2,149,Blinkit,19.216241405691196,72.97063421653459
ORD001387,2026-01-22,Protein Bar,Telangana,Hyderabad,500001,2,129,Swiggy Instamart,17.383232258368842,78.47121381701136
ORD001388,2026-06-02,Snacks,Maharashtra,Thane,400601,4,199,Blinkit,19.213388462528577,72.9752512450663
ORD001389,2026-02-04,Face Wash,Karnataka,Bengaluru,560001,2,199,Blinkit,12.969038202475046,77.5921850255413
ORD001390,2026-01-22,Shampoo,Maharashtra,Pune,411001,3,99,Blinkit,18.519782358001397,73.86149441518086
ORD001391,2026-05-27,Energy Drink,Gujarat,Surat,395003,1,49,Swiggy Instamart,21.178945170741326,72.82460234773153
ORD001392,2026-06-10,Energy Drink,Telangana,Hyderabad,500001,1,299,Zepto,17.37296799144611,78.47627955587757
ORD001393,2026-06-29,Energy Drink,Maharashtra,Nashik,422001,1,249,Swiggy Instamart,20.00102797078805,73.77618078682184
ORD001394,2026-06-03,Face Wash,Gujarat,Surat,395003,2,79,Blinkit,21.162500039338028,72.81813883335751
ORD001395,2026-05-26,Protein Bar,Maharashtra,Thane,400601,1,249,Blinkit,19.21373879172526,72.97991426620113
ORD001396,2026-01-31,Energy Drink,Karnataka,Bengaluru,560001,2,129,Blinkit,12.977550294658355,77.58902576946892
ORD001397,2026-05-07,Shampoo,Maharashtra,Nashik,422001,2,249,Zepto,20.001770021778565,73.77043301691153
ORD001398,2026-02-25,Face Wash,Telangana,Hyderabad,500001,2,249,Zepto,17.384685608296255,78.47821571365809
ORD001399,2026-02-07,Protein Bar,Gujarat,Surat,395003,3,149,Zepto,21.175931278132413,72.81324133508066
ORD001400,2026-04-26,Energy Drink,Telangana,Hyderabad,500001,3,299,Zepto,17.381403703275478,78.48971107339192
ORD001401,2026-05-01,Energy Drink,Maharashtra,Mumbai,400001,3,249,Swiggy Instamart,19.077838345163226,72.90463033663981
ORD001402,2026-04-09,Snacks,Maharashtra,Pune,411001,4,149,Zepto,18.523898000245676,73.84665945403158
ORD001403,2026-05-23,Protein Bar,Maharashtra,Mumbai,400050,1,199,Zepto,19.05864535752911,72.81173753666533
ORD001404,2026-04-01,Coffee,Karnataka,Bengaluru,560001,5,49,Zepto,12.970794002507033,77.58626943943
ORD001405,2026-05-10,Coffee,Maharashtra,Nashik,422001,4,149,Blinkit,20.015053902755604,73.77420459725406
ORD001406,2026-02-03,Coffee,Gujarat,Ahmedabad,380001,1,99,Blinkit,23.021332340842047,72.56504442158595
ORD001407,2026-05-09,Shampoo,Maharashtra,Thane,400601,3,299,Zepto,19.235688513518532,72.97488757233882
ORD001408,2026-03-23,Snacks,Maharashtra,Mumbai,400050,5,249,Zepto,19.077925570434793,72.83764151762118
ORD001409,2026-01-30,Face Wash,Maharashtra,Nashik,422001,1,99,Blinkit,20.010720667273354,73.78338733147318
ORD001410,2026-04-03,Shampoo,Maharashtra,Nashik,422001,3,149,Swiggy Instamart,20.00983797298216,73.76042327420654
ORD001411,2026-05-13,Face Wash,Maharashtra,Nashik,422001,4,99,Blinkit,20.003111166058492,73.78815157971185
ORD001412,2026-02-08,Coffee,Karnataka,Bengaluru,560001,4,49,Zepto,12.971111028165259,77.58054810153196
ORD001413,2026-01-14,Energy Drink,Maharashtra,Thane,400601,2,49,Blinkit,19.217775955494226,72.99514105516255
ORD001414,2026-02-11,Snacks,Maharashtra,Nashik,422001,4,249,Zepto,20.018368917155346,73.77907995990634
ORD001415,2026-01-11,Shampoo,Karnataka,Bengaluru,560001,3,299,Blinkit,12.981114492770581,77.59093492979632
ORD001416,2026-01-29,Snacks,Karnataka,Bengaluru,560001,2,79,Blinkit,12.954561284131733,77.58535534011871
ORD001417,2026-02-22,Face Wash,Maharashtra,Mumbai,400050,2,99,Swiggy Instamart,19.075228887685082,72.8267600691817
ORD001418,2026-03-11,Coffee,Delhi,New Delhi,110001,5,129,Swiggy Instamart,28.611466160206252,77.20600161803725
ORD001419,2026-05-15,Coffee,Maharashtra,Mumbai,400001,2,249,Zepto,19.09504136589573,72.89395958915362
ORD001420,2026-05-08,Snacks,Maharashtra,Pune,411001,1,199,Zepto,18.54258780233448,73.855109547896
ORD001421,2026-06-24,Snacks,Maharashtra,Nashik,422001,1,249,Blinkit,20.008856244887472,73.76453357450579
ORD001422,2026-01-28,Face Wash,Telangana,Hyderabad,500001,2,49,Zepto,17.399769344261184,78.47502220448732
ORD001423,2026-06-18,Shampoo,Karnataka,Bengaluru,560001,4,149,Swiggy Instamart,12.973767755637628,77.58362697472367
ORD001424,2026-03-26,Protein Bar,Maharashtra,Mumbai,400001,5,299,Blinkit,19.070111331732612,72.86932737568951
ORD001425,2026-02-03,Energy Drink,Telangana,Hyderabad,500001,1,149,Blinkit,17.378921247393244,78.4813087729685
ORD001426,2026-01-19,Coffee,Maharashtra,Mumbai,400001,5,249,Zepto,19.07051731205075,72.8860333391178
ORD001427,2026-03-07,Energy Drink,Gujarat,Surat,395003,2,249,Zepto,21.159151372069378,72.83330541427014
ORD001428,2026-02-23,Energy Drink,Maharashtra,Mumbai,400001,4,249,Blinkit,19.088179591523055,72.87256803635486
ORD001429,2026-01-31,Face Wash,Maharashtra,Thane,400601,4,249,Swiggy Instamart,19.211120811092524,72.97579475374819
ORD001430,2026-06-25,Coffee,Maharashtra,Nashik,422001,2,199,Swiggy Instamart,20.017697252083607,73.78164107630954
ORD001431,2026-04-05,Coffee,Maharashtra,Mumbai,400050,2,299,Blinkit,19.054287857053925,72.83433876651188
ORD001432,2026-05-02,Face Wash,Gujarat,Surat,395003,5,249,Zepto,21.15917707850164,72.83791359510444
ORD001433,2026-04-05,Coffee,Gujarat,Surat,395003,2,249,Swiggy Instamart,21.17428607307702,72.82802191528862
ORD001434,2026-01-24,Protein Bar,Gujarat,Surat,395003,5,199,Blinkit,21.16181414201553,72.82223319077717
ORD001435,2026-06-15,Snacks,Maharashtra,Pune,411001,2,299,Swiggy Instamart,18.525748173363457,73.8689898050249
ORD001436,2026-01-22,Face Wash,Delhi,New Delhi,110001,4,249,Zepto,28.60752692252971,77.21358386703552
ORD001437,2026-03-18,Energy Drink,Karnataka,Bengaluru,560001,2,149,Zepto,12.950729729813979,77.58875382269343
ORD001438,2026-04-20,Face Wash,Delhi,New Delhi,110001,5,49,Swiggy Instamart,28.613589410671292,77.19990316583018
ORD001439,2026-01-12,Coffee,Maharashtra,Mumbai,400050,1,249,Blinkit,19.050234936252103,72.82282220443531
ORD001440,2026-04-29,Snacks,Maharashtra,Mumbai,400050,5,149,Blinkit,19.062521927283264,72.82762670981593
ORD001441,2026-05-30,Protein Bar,Maharashtra,Nashik,422001,5,49,Zepto,19.98351768766675,73.75849299847366
ORD001442,2026-02-15,Energy Drink,Karnataka,Bengaluru,560001,4,49,Zepto,12.965531348221429,77.59917686586054
ORD001443,2026-03-18,Face Wash,Gujarat,Surat,395003,5,299,Swiggy Instamart,21.14272495157275,72.82610269823849
ORD001444,2026-06-09,Face Wash,Karnataka,Bengaluru,560001,3,99,Zepto,12.966337521434827,77.60848337778208
ORD001445,2026-01-21,Snacks,Maharashtra,Thane,400601,5,149,Swiggy Instamart,19.21444978188287,72.98192988984741
ORD001446,2026-04-22,Coffee,Maharashtra,Mumbai,400050,1,49,Blinkit,19.061012571400873,72.80819433520192
ORD001447,2026-01-04,Energy Drink,Maharashtra,Mumbai,400050,4,299,Swiggy Instamart,19.067282072166318,72.83165396505456
ORD001448,2026-06-18,Snacks,Gujarat,Surat,395003,5,299,Blinkit,21.17528268639675,72.87036237706437
ORD001449,2026-06-07,Face Wash,Telangana,Hyderabad,500001,4,149,Zepto,17.364158870605017,78.50394696649761
ORD001450,2026-02-04,Protein Bar,Maharashtra,Thane,400601,2,79,Zepto,19.215425524805994,72.98097328904403
ORD001451,2026-01-07,Energy Drink,Maharashtra,Pune,411001,4,99,Swiggy Instamart,18.519944877546987,73.85245763666602
ORD001452,2026-04-22,Snacks,Maharashtra,Pune,411001,5,129,Zepto,18.51470167071761,73.85999508735573
ORD001453,2026-04-29,Energy Drink,Maharashtra,Nashik,422001,4,249,Zepto,19.990728263033283,73.78720579167522
ORD001454,2026-02-12,Energy Drink,Maharashtra,Mumbai,400050,4,299,Blinkit,19.055438055951146,72.81819930660959
ORD001455,2026-04-26,Coffee,Maharashtra,Mumbai,400001,2,129,Blinkit,19.07149987142004,72.89027149216864
ORD001456,2026-04-11,Protein Bar,Telangana,Hyderabad,500001,3,49,Zepto,17.37964664912984,78.4902845361821
ORD001457,2026-04-17,Shampoo,Gujarat,Surat,395003,5,149,Zepto,21.162890437242847,72.83867921849924
ORD001458,2026-04-13,Shampoo,Karnataka,Bengaluru,560001,5,299,Zepto,12.978455077387903,77.61308608833296
ORD001459,2026-05-16,Protein Bar,Maharashtra,Mumbai,400001,4,199,Swiggy Instamart,19.07424436054501,72.88438654804759
ORD001460,2026-03-10,Snacks,Maharashtra,Mumbai,400050,4,299,Zepto,19.06058067539539,72.84245871781863
ORD001461,2026-06-09,Snacks,Karnataka,Bengaluru,560001,3,299,Swiggy Instamart,12.964411676123913,77.60205005312878
ORD001462,2026-01-06,Energy Drink,Gujarat,Surat,395003,3,129,Blinkit,21.168253027038833,72.83045811822892
ORD001463,2026-04-23,Energy Drink,Gujarat,Ahmedabad,380001,5,129,Swiggy Instamart,23.023417524844486,72.57392240396426
ORD001464,2026-06-04,Snacks,Gujarat,Ahmedabad,380001,4,99,Blinkit,23.02133770956878,72.5735471318317
ORD001465,2026-04-17,Snacks,Gujarat,Surat,395003,3,299,Zepto,21.185981180575624,72.84095449685616
ORD001466,2026-02-23,Face Wash,Telangana,Hyderabad,500001,1,299,Zepto,17.39369154592497,78.48214460473976
ORD001467,2026-02-21,Energy Drink,Maharashtra,Thane,400601,5,299,Zepto,19.209407591717717,72.98765300558237
ORD001468,2026-05-07,Face Wash,Gujarat,Surat,395003,2,129,Swiggy Instamart,21.1789604679253,72.84582670675752
ORD001469,2026-01-05,Face Wash,Maharashtra,Mumbai,400001,3,199,Swiggy Instamart,19.069960193740307,72.8754045134464
ORD001470,2026-02-14,Coffee,Maharashtra,Thane,400601,1,79,Blinkit,19.201905158374746,72.97417528893939
ORD001471,2026-01-30,Coffee,Gujarat,Surat,395003,2,79,Swiggy Instamart,21.180165705105797,72.82643504620772
ORD001472,2026-05-05,Face Wash,Maharashtra,Pune,411001,3,199,Zepto,18.526804797952007,73.85479496894003
ORD001473,2026-03-10,Energy Drink,Delhi,New Delhi,110001,5,79,Swiggy Instamart,28.617140570282217,77.19752308610185
ORD001474,2026-04-23,Shampoo,Maharashtra,Mumbai,400001,1,79,Swiggy Instamart,19.07685209449634,72.847788640291
ORD001475,2026-01-27,Coffee,Telangana,Hyderabad,500001,1,79,Zepto,17.38313103841838,78.47039526756285
ORD001476,2026-02-22,Face Wash,Maharashtra,Mumbai,400050,2,149,Swiggy Instamart,19.071659945165468,72.83727407352764
ORD001477,2026-05-10,Shampoo,Karnataka,Bengaluru,560001,1,99,Swiggy Instamart,12.976266709819662,77.60981006227159
ORD001478,2026-03-27,Energy Drink,Gujarat,Ahmedabad,380001,1,129,Blinkit,23.013010834791753,72.58887363197915
ORD001479,2026-01-02,Energy Drink,Gujarat,Surat,395003,4,199,Blinkit,21.179521915642606,72.82873444712781
ORD001480,2026-02-13,Protein Bar,Delhi,New Delhi,110001,3,199,Swiggy Instamart,28.62525620147183,77.19793706487589
ORD001481,2026-04-03,Snacks,Gujarat,Surat,395003,2,99,Swiggy Instamart,21.161954858384725,72.82501410276761
ORD001482,2026-02-28,Energy Drink,Gujarat,Surat,395003,4,249,Blinkit,21.16491022291936,72.8205344235724
ORD001483,2026-05-13,Snacks,Karnataka,Bengaluru,560001,3,49,Blinkit,12.983830830670954,77.5920114559963
ORD001484,2026-01-03,Snacks,Maharashtra,Thane,400601,5,79,Zepto,19.221825049683567,72.97239648633587
ORD001485,2026-03-22,Shampoo,Gujarat,Ahmedabad,380001,2,249,Zepto,23.004293966994517,72.5741005735839
ORD001486,2026-01-10,Snacks,Gujarat,Surat,395003,2,49,Swiggy Instamart,21.151077450245804,72.83041365953915
ORD001487,2026-03-17,Shampoo,Delhi,New Delhi,110001,4,149,Swiggy Instamart,28.600216849611673,77.22887275999231
ORD001488,2026-03-30,Protein Bar,Gujarat,Ahmedabad,380001,3,99,Swiggy Instamart,23.03161362722175,72.57245753791271
ORD001489,2026-04-25,Snacks,Gujarat,Surat,395003,2,299,Swiggy Instamart,21.182837066776546,72.82263684022534
ORD001490,2026-06-16,Shampoo,Gujarat,Ahmedabad,380001,2,149,Zepto,23.027934793786702,72.57339810433719
ORD001491,2026-05-18,Face Wash,Maharashtra,Mumbai,400001,4,99,Swiggy Instamart,19.078640200813336,72.89042353500108
ORD001492,2026-03-14,Energy Drink,Delhi,New Delhi,110001,1,149,Swiggy Instamart,28.6212249210278,77.21188723662826
ORD001493,2026-06-12,Energy Drink,Gujarat,Ahmedabad,380001,1,49,Swiggy Instamart,23.00595112563772,72.56179953704721
ORD001494,2026-03-08,Energy Drink,Telangana,Hyderabad,500001,3,249,Swiggy Instamart,17.383772910664046,78.48763372374276
ORD001495,2026-01-16,Face Wash,Maharashtra,Mumbai,400050,3,199,Zepto,19.04829796275326,72.85361676675578
ORD001496,2026-06-16,Protein Bar,Maharashtra,Mumbai,400001,4,149,Swiggy Instamart,19.091163940552537,72.88372118320393
ORD001497,2026-04-27,Face Wash,Maharashtra,Mumbai,400001,2,129,Blinkit,19.07672036861284,72.87557791030099
ORD001498,2026-03-14,Snacks,Maharashtra,Nashik,422001,5,99,Swiggy Instamart,19.996380815399778,73.7804748051852
ORD001499,2026-05-14,Snacks,Gujarat,Surat,395003,2,79,Blinkit,21.17277752540143,72.81868239424519
ORD001500,2026-05-30,Energy Drink,Delhi,New Delhi,110001,3,299,Zepto,28.61724176417245,77.20744740951176
ORD001501,2026-04-19,Shampoo,Maharashtra,Thane,400601,1,79,Zepto,19.199221924421224,72.96949614989221
ORD001502,2026-02-03,Shampoo,Gujarat,Surat,395003,2,299,Zepto,21.166063944665783,72.84997687657341
ORD001503,2026-06-23,Coffee,Gujarat,Ahmedabad,380001,4,249,Blinkit,23.02806553124534,72.558045184309
ORD001504,2026-05-08,Snacks,Telangana,Hyderabad,500001,4,299,Swiggy Instamart,17.38986036289418,78.47122696011061
ORD001505,2026-04-17,Energy Drink,Karnataka,Bengaluru,560001,2,99,Blinkit,12.982426910538871,77.58988875348182
ORD001506,2026-02-03,Snacks,Karnataka,Bengaluru,560001,5,79,Swiggy Instamart,12.970663638112608,77.60785796647542
ORD001507,2026-04-27,Shampoo,Maharashtra,Pune,411001,1,99,Swiggy Instamart,18.507528364314155,73.84272881814887
ORD001508,2026-01-31,Coffee,Gujarat,Ahmedabad,380001,4,79,Zepto,23.01666400673654,72.5817837885102
ORD001509,2026-05-27,Face Wash,Gujarat,Ahmedabad,380001,1,99,Zepto,23.00730653924523,72.54307844401889
ORD001510,2026-03-20,Face Wash,Gujarat,Ahmedabad,380001,3,149,Blinkit,23.01798841141591,72.5769174079991
ORD001511,2026-02-06,Energy Drink,Maharashtra,Mumbai,400001,5,249,Zepto,19.088002617497388,72.87306838637915
ORD001512,2026-03-14,Energy Drink,Maharashtra,Nashik,422001,2,299,Zepto,20.00178573392884,73.79123900734257
ORD001513,2026-05-21,Face Wash,Maharashtra,Mumbai,400050,1,49,Blinkit,19.040902583003046,72.82561479224816
ORD001514,2026-05-27,Face Wash,Karnataka,Bengaluru,560001,5,299,Blinkit,12.97350423889925,77.59909218721285
ORD001515,2026-05-02,Snacks,Gujarat,Surat,395003,5,99,Zepto,21.165101933068094,72.83144441011706
ORD001516,2026-06-12,Shampoo,Delhi,New Delhi,110001,4,299,Zepto,28.58901672646587,77.20241751587666
ORD001517,2026-01-23,Coffee,Gujarat,Ahmedabad,380001,5,249,Blinkit,23.027035087125544,72.56157705965745
ORD001518,2026-04-12,Face Wash,Maharashtra,Pune,411001,5,49,Swiggy Instamart,18.520989842215894,73.86116872500803
ORD001519,2026-03-13,Snacks,Karnataka,Bengaluru,560001,1,99,Swiggy Instamart,12.968174507991423,77.59630463770996
ORD001520,2026-05-27,Snacks,Maharashtra,Mumbai,400001,3,79,Swiggy Instamart,19.066372674347154,72.87563388720304
ORD001521,2026-01-22,Energy Drink,Delhi,New Delhi,110001,5,49,Swiggy Instamart,28.620002161695894,77.21056972960969
ORD001522,2026-02-18,Shampoo,Delhi,New Delhi,110001,5,49,Zepto,28.60803468730436,77.21124216404291
ORD001523,2026-02-16,Protein Bar,Delhi,New Delhi,110001,3,129,Zepto,28.621046097906365,77.18850058721422
ORD001524,2026-04-24,Protein Bar,Telangana,Hyderabad,500001,5,199,Blinkit,17.39659074064956,78.48333745261318
ORD001525,2026-01-12,Shampoo,Telangana,Hyderabad,500001,1,199,Blinkit,17.389254899332403,78.49867246923645
